code;class;sex;prevalence
H53;ICD_codes;female;0.1658200290275762
530;Phecodes;both;0.16585662211421628
K08;ICD_codes;male;0.16621004566210046
368;Phecodes;female;0.16636396658191063
K64;ICD_codes;female;0.16690856313497823
J30;ICD_codes;male;0.16712328767123288
476;Phecodes;male;0.16750572082379864
381;Phecodes;male;0.16750572082379864
78;Phecodes;female;0.16781692698873957
H10;ICD_codes;male;0.1689497716894977
R53;ICD_codes;both;0.16902547513141933
J22;ICD_codes;female;0.16944847605224964
110;Phecodes;male;0.16979405034324943
798;Phecodes;both;0.1701093560145808
519;Phecodes;both;0.17071688942891858
G56;ICD_codes;female;0.170899854862119
716;Phecodes;male;0.17116704805491992
Z88;ICD_codes;female;0.17126269956458637
K64;ICD_codes;both;0.17266477961989488
S93;ICD_codes;both;0.1734735139506672
Z02;ICD_codes;female;0.17380261248185777
244;Phecodes;female;0.17399200871776244
N23;ICD_codes;male;0.17579908675799086
Z11;ICD_codes;female;0.17706821480406387
613;Phecodes;female;0.17762440973483473
R03;ICD_codes;male;0.1776255707762557
402;Phecodes;male;0.1780320366132723
J06;ICD_codes;both;0.17974120501415286
379;Phecodes;female;0.1798038503450781
K64;ICD_codes;male;0.17990867579908676
J20;ICD_codes;male;0.18036529680365296
J30;ICD_codes;both;0.18075212292761828
476;Phecodes;both;0.181044957472661
369;Phecodes;male;0.18123569794050343
L30;ICD_codes;male;0.1817351598173516
530;Phecodes;female;0.18198329095532148
474;Phecodes;both;0.1822600243013366
599;Phecodes;both;0.18246253543944918
367;Phecodes;both;0.18307006885378696
519;Phecodes;female;0.1834362513621504
550;Phecodes;both;0.18347509113001215
H81;ICD_codes;female;0.18396226415094338
B35;ICD_codes;female;0.18613933236574745
R06;ICD_codes;female;0.18613933236574745
250;Phecodes;male;0.1862700228832952
785;Phecodes;male;0.18672768878718535
381;Phecodes;both;0.18732280275415147
594;Phecodes;both;0.18793033616848925
R06;ICD_codes;both;0.1884350990699555
216;Phecodes;male;0.18901601830663617
483;Phecodes;male;0.18993135011441648
110;Phecodes;both;0.19015795868772783
481;Phecodes;male;0.1908466819221968
R06;ICD_codes;male;0.191324200913242
J30;ICD_codes;female;0.19158200290275762
476;Phecodes;female;0.19179077370141664
J03;ICD_codes;both;0.1926809543065103
J11;ICD_codes;male;0.19315068493150686
389;Phecodes;female;0.1936069742099528
M75;ICD_codes;male;0.19360730593607306
764;Phecodes;male;0.19588100686498855
525;Phecodes;both;0.19805589307411908
R51;ICD_codes;female;0.19847605224963716
K08;ICD_codes;both;0.20016174686615446
761;Phecodes;male;0.20091533180778032
327;Phecodes;male;0.20091533180778032
339;Phecodes;female;0.20196149654921902
J06;ICD_codes;female;0.2028301886792453
381;Phecodes;female;0.20305121685434072
S93;ICD_codes;female;0.20319303338171263
389;Phecodes;both;0.20392871607938437
N92;ICD_codes;female;0.204644412191582
351;Phecodes;female;0.20486741736287686
110;Phecodes;female;0.20632037776970577
367;Phecodes;female;0.206683617871413
N30;ICD_codes;female;0.2071843251088534
H10;ICD_codes;both;0.20723817226041247
Z12;ICD_codes;both;0.2080469065911848
Z23;ICD_codes;male;0.20867579908675798
474;Phecodes;female;0.20995277878677807
716;Phecodes;both;0.21000405022276225
592;Phecodes;female;0.21067925899019252
481;Phecodes;both;0.21121911705143784
J20;ICD_codes;both;0.21148402749696724
327;Phecodes;both;0.2124341838801134
J11;ICD_codes;both;0.21289931257581884
R42;ICD_codes;both;0.21411241407197734
216;Phecodes;both;0.21486431753746457
ever_pregnancyloss;Questionnaire;female;0.21526277897768178
389;Phecodes;male;0.21693363844393593
R53;ICD_codes;female;0.2169811320754717
F32;ICD_codes;female;0.21843251088534107
798;Phecodes;female;0.21867054122775154
594;Phecodes;male;0.21876430205949657
L30;ICD_codes;both;0.21896482005661141
369;Phecodes;both;0.22012960712839205
483;Phecodes;both;0.22114216281895505
327;Phecodes;female;0.22157646204140938
939;Phecodes;male;0.2219679633867277
599;Phecodes;female;0.22266618234653104
525;Phecodes;female;0.22375590265165274
687;Phecodes;male;0.22379862700228834
R05;ICD_codes;male;0.22557077625570776
764;Phecodes;both;0.22600243013365734
J03;ICD_codes;female;0.2260522496371553
K08;ICD_codes;female;0.22714078374455732
481;Phecodes;female;0.22738830366872503
Z23;ICD_codes;both;0.22786089769510715
386;Phecodes;male;0.22791762013729977
727;Phecodes;male;0.22837528604118992
J11;ICD_codes;female;0.22859216255442671
N40;ICD_codes;male;0.22922374429223744
has_bluegreeneye;Questionnaire;female;0.22966162706983442
600;Phecodes;male;0.2297482837528604
D50;ICD_codes;female;0.23149492017416545
280;Phecodes;female;0.23174718488921178
H61;ICD_codes;female;0.23330914368650219
216;Phecodes;female;0.23537958590628405
785;Phecodes;both;0.23552045362494936
B34;ICD_codes;male;0.2356164383561644
J20;ICD_codes;female;0.23621190130624092
550;Phecodes;male;0.23661327231121282
H10;ICD_codes;female;0.2376632801161103
has_bluegreeneye;Questionnaire;both;0.2391740176423416
H61;ICD_codes;both;0.23958754549130612
716;Phecodes;female;0.2408281874318925
M77;ICD_codes;male;0.24246575342465754
A09;ICD_codes;male;0.24292237442922374
Z23;ICD_codes;female;0.24310595065312046
483;Phecodes;female;0.24591354885579367
H61;ICD_codes;male;0.24748858447488584
has_fairhair;Questionnaire;male;0.2484162895927602
L30;ICD_codes;female;0.24854862119013063
764;Phecodes;female;0.2499091899745732
369;Phecodes;female;0.2509989102796949
has_bluegreeneye;Questionnaire;male;0.251131221719457
M75;ICD_codes;both;0.25394257986251517
R42;ICD_codes;female;0.25616835994194487
A09;ICD_codes;both;0.2600080873433077
939;Phecodes;both;0.2622519238558121
B34;ICD_codes;both;0.26283865750101093
687;Phecodes;both;0.26326447954637505
Z71;ICD_codes;male;0.2639269406392694
8;Phecodes;male;0.2645308924485126
591;Phecodes;both;0.26528959092750104
773;Phecodes;male;0.27048054919908465
79;Phecodes;male;0.27185354691075514
R07;ICD_codes;male;0.27214611872146116
A09;ICD_codes;female;0.27358490566037735
785;Phecodes;female;0.2742462767889575
R05;ICD_codes;both;0.27860897695107156
I10;ICD_codes;female;0.27866473149492016
F41;ICD_codes;male;0.27945205479452057
N95;ICD_codes;female;0.2808417997097242
401;Phecodes;female;0.28151107882310206
J02;ICD_codes;male;0.2821917808219178
8;Phecodes;both;0.28311057108140947
B34;ICD_codes;female;0.2844702467343977
626;Phecodes;female;0.2847802397384671
N39;ICD_codes;both;0.28608976951071574
761;Phecodes;both;0.286350749291211
R10;ICD_codes;male;0.28812785388127854
R07;ICD_codes;both;0.28932470683380507
has_fairhair;Questionnaire;both;0.29069767441860467
386;Phecodes;both;0.2924260834345889
939;Phecodes;female;0.2942244823828551
687;Phecodes;female;0.2945877224845623
627;Phecodes;female;0.29531420268797676
M77;ICD_codes;both;0.2959967650626769
8;Phecodes;female;0.29785688339992733
M75;ICD_codes;female;0.3018867924528302
R07;ICD_codes;female;0.30297532656023224
Z71;ICD_codes;both;0.305701577031945
727;Phecodes;both;0.30761441879303364
300;Phecodes;male;0.3093821510297483
F17;ICD_codes;female;0.3102322206095791
318;Phecodes;female;0.31057028695968036
F17;ICD_codes;both;0.3113627173473514
318;Phecodes;both;0.31186715269339815
F17;ICD_codes;male;0.3127853881278539
318;Phecodes;male;0.3135011441647597
U07;ICD_codes;male;0.31461187214611874
79;Phecodes;both;0.319967598217902
R05;ICD_codes;female;0.32075471698113206
has_fairhair;Questionnaire;female;0.32433405327573794
J02;ICD_codes;both;0.324706833805095
baldness_40_binary;Questionnaire;male;0.32714932126696833
Z20;ICD_codes;male;0.3273972602739726
I10;ICD_codes;both;0.3301657905378083
773;Phecodes;both;0.3331308221952207
401;Phecodes;both;0.3339408667476711
M79;ICD_codes;male;0.33515981735159817
380;Phecodes;female;0.33781329458772247
M77;ICD_codes;female;0.33853410740203194
Z71;ICD_codes;female;0.33889695210449927
380;Phecodes;both;0.33900364520048604
380;Phecodes;male;0.34050343249427917
U07;ICD_codes;both;0.34249898908208654
386;Phecodes;female;0.34362513621503815
512;Phecodes;male;0.3519450800915332
R10;ICD_codes;both;0.3534169025475131
761;Phecodes;female;0.35415909916454774
predimed_high;Questionnaire;male;0.3547511312217195
79;Phecodes;female;0.3581547402833273
J02;ICD_codes;female;0.3584905660377358
Z20;ICD_codes;both;0.36453699959563285
U07;ICD_codes;female;0.3646589259796807
E66;ICD_codes;male;0.36712328767123287
Z12;ICD_codes;female;0.36792452830188677
727;Phecodes;female;0.37050490374137307
E66;ICD_codes;both;0.37120905782450464
278;Phecodes;male;0.37299771167048057
E66;ICD_codes;female;0.37445573294629897
591;Phecodes;female;0.37522702506356703
predimed_high;Questionnaire;both;0.3809141940657578
773;Phecodes;female;0.3828550671994188
F41;ICD_codes;both;0.3843509906995552
has_highereducation;Questionnaire;female;0.3873290136789057
278;Phecodes;both;0.3874038072093965
512;Phecodes;both;0.3884163628999595
Z20;ICD_codes;female;0.3940493468795356
I10;ICD_codes;male;0.3949771689497717
278;Phecodes;female;0.3988376316745369
401;Phecodes;male;0.4
predimed_high;Questionnaire;female;0.4017278617710583
N39;ICD_codes;female;0.40493468795355586
R10;ICD_codes;female;0.4052975326560232
M79;ICD_codes;both;0.41023048928427014
726;Phecodes;male;0.4128146453089245
512;Phecodes;female;0.4173628768616055
has_highereducation;Questionnaire;both;0.4180032076984763
300;Phecodes;both;0.4202106115836371
272;Phecodes;female;0.4275335997094079
E78;ICD_codes;female;0.42779390420899854
272;Phecodes;both;0.4426893479141353
E78;ICD_codes;both;0.44298422968054996
T14;ICD_codes;male;0.44337899543378995
T14;ICD_codes;both;0.44642135058633237
T14;ICD_codes;female;0.4488388969521045
has_highereducation;Questionnaire;male;0.45656108597285067
272;Phecodes;male;0.4617848970251716
E78;ICD_codes;male;0.4621004566210046
J00;ICD_codes;male;0.4621004566210046
F41;ICD_codes;female;0.4677068214804064
M79;ICD_codes;female;0.46988388969521044
Z01;ICD_codes;male;0.4776255707762557
760;Phecodes;male;0.4897025171624714
745;Phecodes;male;0.49016018306636155
1009;Phecodes;male;0.49473684210526314
726;Phecodes;both;0.49858242203321185
1009;Phecodes;both;0.5018226002430134
1009;Phecodes;female;0.5074464220849982
300;Phecodes;female;0.5081729022884126
M25;ICD_codes;male;0.5127853881278539
J00;ICD_codes;both;0.5297209866558835
760;Phecodes;both;0.5445524503847712
745;Phecodes;both;0.5469825840421223
is_female;Questionnaire;both;0.5567361668003208
726;Phecodes;female;0.5666545586632764
M25;ICD_codes;both;0.5667205822887181
Z00;ICD_codes;male;0.5767123287671233
J00;ICD_codes;female;0.5834542815674891
760;Phecodes;female;0.5880857246640029
745;Phecodes;female;0.5920813657827824
Z00;ICD_codes;both;0.594824100283057
smoking_status;Questionnaire;female;0.597552195824334
465;Phecodes;male;0.6086956521739131
Z00;ICD_codes;female;0.6092162554426706
M25;ICD_codes;female;0.6095791001451378
M54;ICD_codes;male;0.6136986301369863
smoking_status;Questionnaire;both;0.6331194867682438
Z01;ICD_codes;both;0.6512333198544278
M54;ICD_codes;both;0.6775171856045289
smoking_status;Questionnaire;male;0.6778280542986426
465;Phecodes;both;0.6804374240583232
M54;ICD_codes;female;0.7282293178519593
465;Phecodes;female;0.7373774064656738
oc_use;Questionnaire;female;0.7721382289416847
Z01;ICD_codes;female;0.7891872278664731
ever_pregnant;Questionnaire;female;0.8588912886969042
civil_status_ever_married;Questionnaire;female;0.8851691864650828
civil_status_ever_married;Questionnaire;both;0.8935445068163592
civil_status_ever_married;Questionnaire;male;0.9040723981900453
is_female;Questionnaire;female;0.9996400287976962
